t1,ch1,t2,ch2
-0.00071721875,0.022833385467529298,-0.00071709375,0.0074981689453125005
-0.00071621875,0.002815074920654297,-0.0007160937499999999,0.0224945068359375
-0.0007152187499999999,0.012824230194091797,-0.0007150937499999999,0.0374908447265625
-0.00071421875,0.012824230194091797,-0.00071409375,0.0124969482421875
-0.00071321875,-0.007194080352783204,-0.00071309375,0.0074981689453125005
-0.00071221875,0.007819652557373047,-0.0007120937499999999,0.0324920654296875
-0.0007112187499999999,0.002815074920654297,-0.0007110937499999999,0.0224945068359375
-0.00071021875,0.007819652557373047,-0.00071009375,0.027493286132812503
-0.00070921875,0.017828807830810547,-0.00070909375,0.042489624023437506
-0.00070821875,0.002815074920654297,-0.00070809375,0.047488403320312504
-0.00070721875,0.012824230194091797,-0.0007070937499999999,0.017495727539062502
-0.0007062187499999999,0.022833385467529298,-0.0007060937499999999,0.027493286132812503
-0.00070521875,-0.0021895027160644532,-0.00070509375,0.0324920654296875
-0.00070421875,0.022833385467529298,-0.00070409375,0.0224945068359375
-0.00070321875,-0.0021895027160644532,-0.0007030937499999999,0.0324920654296875
-0.0007022187499999999,0.022833385467529298,-0.0007020937499999999,0.017495727539062502
-0.00070121875,0.017828807830810547,-0.00070109375,0.0374908447265625
-0.00070021875,0.017828807830810547,-0.00070009375,0.027493286132812503
-0.00069921875,0.017828807830810547,-0.00069909375,0.0524871826171875
-0.00069821875,0.017828807830810547,-0.0006980937499999999,0.027493286132812503
-0.0006972187499999999,0.022833385467529298,-0.0006970937499999999,0.027493286132812503
-0.00069621875,0.002815074920654297,-0.00069609375,0.0124969482421875
-0.00069521875,0.007819652557373047,-0.00069509375,0.0124969482421875
-0.00069421875,0.012824230194091797,-0.0006940937499999999,0.0124969482421875
-0.0006932187499999999,-0.0021895027160644532,-0.0006930937499999999,0.0374908447265625
-0.00069221875,-0.0021895027160644532,-0.00069209375,0.0224945068359375
-0.00069121875,0.002815074920654297,-0.00069109375,0.027493286132812503
-0.00069021875,-0.012198657989501954,-0.00069009375,0.027493286132812503
-0.0006892187499999999,0.002815074920654297,-0.0006890937499999999,0.0224945068359375
-0.0006882187499999999,-0.012198657989501954,-0.0006880937499999999,0.0224945068359375
-0.00068721875,0.007819652557373047,-0.00068709375,0.0324920654296875
-0.00068621875,0.017828807830810547,-0.00068609375,0.0324920654296875
-0.00068521875,0.012824230194091797,-0.0006850937499999999,0.017495727539062502
-0.0006842187499999999,0.012824230194091797,-0.0006840937499999999,0.017495727539062502
-0.00068321875,0.007819652557373047,-0.00068309375,0.0374908447265625
-0.00068221875,0.012824230194091797,-0.00068209375,0.0324920654296875
-0.00068121875,0.002815074920654297,-0.00068109375,0.0374908447265625
-0.0006802187499999999,0.007819652557373047,-0.0006800937499999999,0.027493286132812503
-0.0006792187499999999,0.002815074920654297,-0.0006790937499999999,0.027493286132812503
-0.00067821875,0.007819652557373047,-0.00067809375,0.0374908447265625
-0.00067721875,0.012824230194091797,-0.00067709375,0.027493286132812503
-0.00067621875,0.017828807830810547,-0.0006760937499999999,0.0324920654296875
-0.0006752187499999999,0.007819652557373047,-0.0006750937499999999,0.0224945068359375
-0.00067421875,0.017828807830810547,-0.00067409375,0.017495727539062502
-0.00067321875,-0.0021895027160644532,-0.00067309375,0.017495727539062502
-0.00067221875,1.008735179901123,-0.00067209375,0.5473663330078126
-0.0006712187499999999,1.0888084220886232,-0.0006710937499999999,0.3374176025390625
-0.0006702187499999999,1.1138313102722168,-0.0006700937499999999,0.1974517822265625
-0.00066921875,1.1038221549987794,-0.00066909375,0.12247009277343751
-0.00066821875,1.1088267326354981,-0.00066809375,0.07248229980468751
-0.00066721875,1.1088267326354981,-0.0006670937499999999,0.0524871826171875
-0.0006662187499999999,1.1088267326354981,-0.0006660937499999999,0.042489624023437506
-0.00066521875,1.1088267326354981,-0.00066509375,0.027493286132812503
-0.00066421875,1.0838038444519043,-0.00066409375,0.042489624023437506
-0.00066321875,1.1088267326354981,-0.00066309375,0.042489624023437506
-0.0006622187499999999,1.0988175773620605,-0.0006620937499999999,0.0374908447265625
-0.00066121875,1.0838038444519043,-0.00066109375,0.0324920654296875
-0.00066021875,1.0787992668151856,-0.00066009375,0.0224945068359375
-0.00065921875,1.1038221549987794,-0.00065909375,0.027493286132812503
-0.00065821875,1.1088267326354981,-0.0006580937499999999,0.0374908447265625
-0.0006572187499999999,1.0888084220886232,-0.0006570937499999999,0.0324920654296875
-0.00065621875,1.0888084220886232,-0.00065609375,0.0224945068359375
-0.00065521875,1.0938129997253419,-0.00065509375,0.0324920654296875
-0.00065421875,1.0938129997253419,-0.0006540937499999999,0.0224945068359375
-0.0006532187499999999,1.1038221549987794,-0.0006530937499999999,0.0374908447265625
-0.00065221875,1.0938129997253419,-0.00065209375,0.017495727539062502
-0.00065121875,1.0888084220886232,-0.00065109375,0.0224945068359375
-0.00065021875,1.0888084220886232,-0.00065009375,0.027493286132812503
-0.00064921875,1.1038221549987794,-0.0006490937499999999,0.0224945068359375
-0.0006482187499999999,1.0988175773620605,-0.0006480937499999999,0.0224945068359375
-0.00064721875,1.0988175773620605,-0.00064709375,0.0124969482421875
-0.00064621875,1.1038221549987794,-0.00064609375,0.0124969482421875
-0.00064521875,1.1088267326354981,-0.0006450937499999999,0.0524871826171875
-0.0006442187499999999,1.0938129997253419,-0.0006440937499999999,0.0324920654296875
-0.00064321875,1.1088267326354981,-0.00064309375,0.027493286132812503
-0.00064221875,1.0988175773620605,-0.00064209375,0.0224945068359375
-0.00064121875,1.1038221549987794,-0.00064109375,0.0324920654296875
-0.00064021875,1.0988175773620605,-0.0006400937499999999,0.027493286132812503
-0.0006392187499999999,1.0938129997253419,-0.0006390937499999999,0.0024993896484375
-0.00063821875,1.1138313102722168,-0.00063809375,0.0224945068359375
-0.00063721875,1.1088267326354981,-0.00063709375,0.027493286132812503
-0.00063621875,1.0888084220886232,-0.0006360937499999999,0.0324920654296875
-0.0006352187499999999,1.0938129997253419,-0.0006350937499999999,0.0374908447265625
-0.00063421875,1.1138313102722168,-0.00063409375,0.0074981689453125005
-0.00063321875,1.1038221549987794,-0.00063309375,0.0324920654296875
-0.00063221875,1.1188358879089355,-0.00063209375,0.027493286132812503
-0.0006312187499999999,1.1038221549987794,-0.0006310937499999999,0.0324920654296875
-0.0006302187499999999,1.0988175773620605,-0.0006300937499999999,0.0124969482421875
-0.00062921875,1.0988175773620605,-0.00062909375,0.017495727539062502
-0.00062821875,1.0888084220886232,-0.00062809375,0.027493286132812503
-0.00062721875,1.1088267326354981,-0.0006270937499999999,0.0224945068359375
-0.0006262187499999999,1.1188358879089355,-0.0006260937499999999,0.0324920654296875
-0.00062521875,1.1088267326354981,-0.00062509375,0.0224945068359375
-0.00062421875,1.1188358879089355,-0.00062409375,0.0374908447265625
-0.00062321875,0.7685154533386231,-0.00062309375,-0.5223724365234376
-0.0006222187499999999,0.09289747238159181,-0.0006220937499999999,-0.4323944091796875
-0.0006212187499999999,0.017828807830810547,-0.0006210937499999999,-0.2474395751953125
-0.00062021875,0.012824230194091797,-0.00062009375,-0.1024749755859375
-0.00061921875,0.002815074920654297,-0.00061909375,-0.0574859619140625
-0.00061821875,0.012824230194091797,-0.0006180937499999999,-0.0024993896484375
-0.0006172187499999999,0.022833385467529298,-0.0006170937499999999,0.0074981689453125005
-0.00061621875,0.012824230194091797,-0.00061609375,0.017495727539062502
-0.00061521875,0.017828807830810547,-0.00061509375,0.0074981689453125005
-0.00061421875,0.012824230194091797,-0.00061409375,0.027493286132812503
-0.0006132187499999999,0.03784711837768555,-0.0006130937499999999,0.0324920654296875
-0.00061221875,0.017828807830810547,-0.00061209375,0.027493286132812503
-0.00061121875,0.027837963104248048,-0.00061109375,0.0224945068359375
-0.00061021875,0.002815074920654297,-0.00061009375,0.0374908447265625
-0.00060921875,0.012824230194091797,-0.0006090937499999999,0.027493286132812503
-0.0006082187499999999,-0.0021895027160644532,-0.0006080937499999999,0.0224945068359375
-0.00060721875,0.007819652557373047,-0.00060709375,0.017495727539062502
-0.00060621875,0.017828807830810547,-0.00060609375,0.0374908447265625
-0.00060521875,0.012824230194091797,-0.00060509375,0.0074981689453125005
-0.0006042187499999999,0.022833385467529298,-0.0006040937499999999,0.0374908447265625
-0.00060321875,-0.012198657989501954,-0.00060309375,0.017495727539062502
-0.00060221875,0.012824230194091797,-0.00060209375,0.0374908447265625
-0.00060121875,0.007819652557373047,-0.00060109375,0.027493286132812503
-0.00060021875,0.017828807830810547,-0.0006000937499999999,0.0224945068359375
-0.0005992187499999999,0.017828807830810547,-0.0005990937499999999,0.027493286132812503
-0.00059821875,0.007819652557373047,-0.00059809375,0.042489624023437506
-0.00059721875,0.007819652557373047,-0.00059709375,0.0324920654296875
-0.00059621875,0.017828807830810547,-0.0005960937499999999,0.0374908447265625
-0.0005952187499999999,0.012824230194091797,-0.0005950937499999999,0.0324920654296875
-0.00059421875,0.012824230194091797,-0.00059409375,0.0324920654296875
-0.00059321875,-0.0021895027160644532,-0.00059309375,0.0324920654296875
-0.00059221875,0.012824230194091797,-0.00059209375,0.0324920654296875
-0.00059121875,0.012824230194091797,-0.0005910937499999999,0.027493286132812503
-0.0005902187499999999,0.012824230194091797,-0.0005900937499999999,0.0374908447265625
-0.00058921875,0.002815074920654297,-0.00058909375,0.027493286132812503
-0.00058821875,0.002815074920654297,-0.00058809375,0.0324920654296875
-0.00058721875,-0.0021895027160644532,-0.0005870937499999999,0.0324920654296875
-0.0005862187499999999,0.017828807830810547,-0.0005860937499999999,0.027493286132812503
-0.00058521875,0.007819652557373047,-0.00058509375,0.017495727539062502
-0.00058421875,0.002815074920654297,-0.00058409375,0.0224945068359375
-0.00058321875,0.002815074920654297,-0.00058309375,0.0124969482421875
-0.0005822187499999999,-0.0021895027160644532,-0.0005820937499999999,0.027493286132812503
-0.0005812187499999999,0.007819652557373047,-0.0005810937499999999,0.0124969482421875
-0.00058021875,0.022833385467529298,-0.00058009375,0.0124969482421875
-0.00057921875,0.002815074920654297,-0.00057909375,0.0224945068359375
-0.00057821875,0.007819652557373047,-0.0005780937499999999,0.047488403320312504
-0.0005772187499999999,0.007819652557373047,-0.0005770937499999999,0.0124969482421875
-0.00057621875,0.017828807830810547,-0.00057609375,0.0074981689453125005
-0.00057521875,0.012824230194091797,-0.00057509375,0.0124969482421875
-0.00057421875,0.007819652557373047,-0.00057409375,0.017495727539062502
-0.0005732187499999999,0.017828807830810547,-0.0005730937499999999,0.0324920654296875
-0.00057221875,0.9787077140808106,-0.00057209375,0.5623626708984375
-0.00057121875,1.0737946891784669,-0.00057109375,0.3224212646484375
-0.00057021875,1.0938129997253419,-0.00057009375,0.20245056152343752
-0.00056921875,1.0938129997253419,-0.0005690937499999999,0.1174713134765625
-0.0005682187499999999,1.1038221549987794,-0.0005680937499999999,0.0774810791015625
-0.00056721875,1.0988175773620605,-0.00056709375,0.0374908447265625
-0.00056621875,1.0988175773620605,-0.00056609375,0.0324920654296875
-0.00056521875,1.1188358879089355,-0.00056509375,0.0374908447265625
-0.0005642187499999999,1.1088267326354981,-0.0005640937499999999,0.027493286132812503
-0.00056321875,1.1188358879089355,-0.00056309375,0.042489624023437506
-0.00056221875,1.0988175773620605,-0.00056209375,0.042489624023437506
-0.00056121875,1.1088267326354981,-0.00056109375,0.0324920654296875
-0.00056021875,1.0888084220886232,-0.0005600937499999999,0.0374908447265625
-0.0005592187499999999,1.0938129997253419,-0.0005590937499999999,0.017495727539062502
-0.00055821875,1.1188358879089355,-0.00055809375,0.0324920654296875
-0.00055721875,1.0988175773620605,-0.00055709375,0.017495727539062502
-0.00055621875,1.0988175773620605,-0.00055609375,0.0324920654296875
-0.0005552187499999999,1.1038221549987794,-0.0005550937499999999,0.0124969482421875
-0.00055421875,1.0888084220886232,-0.00055409375,0.017495727539062502
-0.00055321875,1.0938129997253419,-0.00055309375,0.0224945068359375
-0.00055221875,1.0888084220886232,-0.00055209375,0.0324920654296875
-0.00055121875,1.1038221549987794,-0.0005510937499999999,0.017495727539062502
-0.0005502187499999999,1.0888084220886232,-0.0005500937499999999,0.027493286132812503
-0.00054921875,1.1038221549987794,-0.00054909375,0.017495727539062502
-0.00054821875,1.0988175773620605,-0.00054809375,0.027493286132812503
-0.00054721875,1.1038221549987794,-0.0005470937499999999,0.017495727539062502
-0.0005462187499999999,1.1038221549987794,-0.0005460937499999999,0.0324920654296875
-0.00054521875,1.0888084220886232,-0.00054509375,0.0074981689453125005
-0.00054421875,1.1088267326354981,-0.00054409375,0.0024993896484375
-0.00054321875,1.1038221549987794,-0.00054309375,0.017495727539062502
-0.00054221875,1.1138313102722168,-0.0005420937499999999,0.027493286132812503
-0.0005412187499999999,1.0938129997253419,-0.0005410937499999999,0.0324920654296875
-0.00054021875,1.0938129997253419,-0.00054009375,0.0374908447265625
-0.00053921875,1.0888084220886232,-0.00053909375,0.0224945068359375
-0.00053821875,1.0888084220886232,-0.0005380937499999999,0.027493286132812503
-0.0005372187499999999,1.0988175773620605,-0.0005370937499999999,0.017495727539062502
-0.00053621875,1.0938129997253419,-0.00053609375,0.0224945068359375
-0.00053521875,1.0838038444519043,-0.00053509375,0.0124969482421875
-0.00053421875,1.0938129997253419,-0.00053409375,0.0324920654296875
-0.00053321875,1.0988175773620605,-0.0005330937499999999,0.0224945068359375
-0.0005322187499999999,1.0938129997253419,-0.0005320937499999999,0.0324920654296875
-0.00053121875,1.1088267326354981,-0.00053109375,0.0124969482421875
-0.00053021875,1.0938129997253419,-0.00053009375,0.0324920654296875
-0.00052921875,1.0888084220886232,-0.0005290937499999999,0.017495727539062502
-0.0005282187499999999,1.1138313102722168,-0.0005280937499999999,0.0074981689453125005
-0.00052721875,1.1038221549987794,-0.00052709375,0.017495727539062502
-0.00052621875,1.0888084220886232,-0.00052609375,0.0324920654296875
-0.00052521875,1.0938129997253419,-0.00052509375,0.0374908447265625
-0.0005242187499999999,1.0888084220886232,-0.0005240937499999999,0.017495727539062502
-0.00052321875,0.7484971427917481,-0.00052309375,-0.5173736572265626
-0.00052221875,0.08288831710815431,-0.00052209375,-0.4223968505859375
-0.00052121875,0.017828807830810547,-0.00052109375,-0.2424407958984375
-0.00052021875,0.027837963104248048,-0.0005200937499999999,-0.1024749755859375
-0.0005192187499999999,0.002815074920654297,-0.0005190937499999999,-0.047488403320312504
-0.00051821875,0.002815074920654297,-0.00051809375,0.0024993896484375
-0.00051721875,0.012824230194091797,-0.00051709375,0.0074981689453125005
-0.00051621875,0.007819652557373047,-0.00051609375,0.0074981689453125005
-0.0005152187499999999,0.002815074920654297,-0.0005150937499999999,0.0224945068359375
-0.00051421875,-0.007194080352783204,-0.00051409375,0.0074981689453125005
-0.00051321875,0.022833385467529298,-0.00051309375,0.0324920654296875
-0.00051221875,0.007819652557373047,-0.00051209375,0.017495727539062502
-0.00051121875,0.027837963104248048,-0.0005110937499999999,0.042489624023437506
-0.0005102187499999999,0.017828807830810547,-0.0005100937499999999,0.042489624023437506
-0.00050921875,0.027837963104248048,-0.00050909375,0.042489624023437506
-0.00050821875,0.017828807830810547,-0.00050809375,0.0374908447265625
-0.00050721875,-0.0021895027160644532,-0.00050709375,0.047488403320312504
-0.0005062187499999999,-0.0021895027160644532,-0.0005060937499999999,0.017495727539062502
-0.00050521875,0.002815074920654297,-0.00050509375,0.0224945068359375
-0.00050421875,0.007819652557373047,-0.00050409375,0.0324920654296875
-0.00050321875,0.002815074920654297,-0.00050309375,0.0124969482421875
-0.00050221875,0.007819652557373047,-0.0005020937499999999,0.027493286132812503
-0.0005012187499999999,-0.0021895027160644532,-0.0005010937499999999,0.0324920654296875
-0.00050021875,-0.0021895027160644532,-0.00050009375,0.0224945068359375
-0.00049921875,0.022833385467529298,-0.00049909375,0.047488403320312504
-0.00049821875,0.017828807830810547,-0.00049809375,0.017495727539062502
-0.0004972187499999999,0.007819652557373047,-0.0004970937499999999,0.0074981689453125005
-0.00049621875,0.012824230194091797,-0.00049609375,0.0024993896484375
-0.00049521875,0.017828807830810547,-0.00049509375,0.0224945068359375
-0.00049421875,0.0328425407409668,-0.00049409375,0.0324920654296875
-0.00049321875,0.017828807830810547,-0.0004930937499999999,0.0324920654296875
-0.0004922187499999999,0.007819652557373047,-0.0004920937499999999,0.0374908447265625
-0.00049121875,-0.0021895027160644532,-0.00049109375,0.027493286132812503
-0.00049021875,-0.0021895027160644532,-0.00049009375,0.0374908447265625
-0.00048921875,-0.0021895027160644532,-0.0004890937499999999,0.0074981689453125005
-0.00048821875,0.007819652557373047,-0.00048809375,0.0024993896484375
-0.00048721874999999997,0.007819652557373047,-0.00048709374999999995,0.0324920654296875
-0.00048621875,0.027837963104248048,-0.00048609375,0.0224945068359375
-0.00048521875,0.017828807830810547,-0.00048509374999999996,0.027493286132812503
-0.00048421875,0.017828807830810547,-0.00048409375,0.042489624023437506
-0.00048321875,0.007819652557373047,-0.00048309374999999996,0.0224945068359375
-0.00048221874999999995,0.007819652557373047,-0.00048209374999999994,0.0224945068359375
-0.00048121875,0.017828807830810547,-0.00048109374999999997,0.017495727539062502
-0.00048021874999999996,0.017828807830810547,-0.00048009374999999994,0.0374908447265625
-0.00047921875,0.017828807830810547,-0.00047909375,0.0374908447265625
-0.00047821874999999997,-0.007194080352783204,-0.00047809374999999995,0.0374908447265625
-0.00047721875,0.027837963104248048,-0.00047709375,0.0224945068359375
-0.00047621874999999997,0.012824230194091797,-0.00047609374999999995,0.0324920654296875
-0.00047521875,0.012824230194091797,-0.00047509375,0.0224945068359375
-0.00047421875,-0.0021895027160644532,-0.00047409374999999996,0.017495727539062502
-0.00047321874999999995,0.007819652557373047,-0.00047309374999999994,0.042489624023437506
-0.00047221875,0.9937214469909669,-0.00047209374999999997,0.5473663330078126
-0.00047121874999999996,1.0787992668151856,-0.00047109374999999994,0.3374176025390625
-0.00047021875,1.1038221549987794,-0.00047009374999999997,0.1974517822265625
-0.00046921874999999996,1.1038221549987794,-0.00046909374999999995,0.1024749755859375
-0.00046821875,1.0988175773620605,-0.00046809375,0.0574859619140625
-0.00046721874999999997,1.0838038444519043,-0.00046709374999999995,0.0524871826171875
-0.00046621875,1.0988175773620605,-0.00046609375,0.0374908447265625
-0.00046521875,1.0888084220886232,-0.00046509374999999996,0.0224945068359375
-0.00046421875,1.1188358879089355,-0.00046409375,0.042489624023437506
-0.00046321875,1.0938129997253419,-0.00046309374999999996,0.0124969482421875
-0.00046221874999999996,1.1138313102722168,-0.00046209374999999994,0.017495727539062502
-0.00046121875,1.0888084220886232,-0.00046109374999999997,0.0074981689453125005
-0.00046021874999999996,1.1088267326354981,-0.00046009374999999995,0.0124969482421875
-0.00045921875,1.1088267326354981,-0.00045909375,0.027493286132812503
-0.00045821874999999997,1.0938129997253419,-0.00045809374999999995,0.0324920654296875
-0.00045721875,1.0988175773620605,-0.00045709375,0.027493286132812503
-0.00045621874999999997,1.1038221549987794,-0.00045609374999999996,0.0374908447265625
-0.00045521875,1.0988175773620605,-0.00045509375,0.0324920654296875
-0.00045421875,1.0888084220886232,-0.00045409374999999996,0.0324920654296875
-0.00045321874999999995,1.0838038444519043,-0.00045309374999999994,0.027493286132812503
-0.00045221875,1.0988175773620605,-0.00045209374999999997,0.0224945068359375
-0.00045121874999999996,1.0787992668151856,-0.00045109374999999994,0.0224945068359375
-0.00045021875,1.1088267326354981,-0.00045009375,0.0224945068359375
-0.00044921874999999997,1.0988175773620605,-0.00044909374999999995,0.0374908447265625
-0.00044821875,1.0938129997253419,-0.00044809375,0.027493286132812503
-0.00044721874999999997,1.0988175773620605,-0.00044709374999999995,0.0224945068359375
-0.00044621875,1.0938129997253419,-0.00044609375,0.0224945068359375
-0.00044521875,1.0988175773620605,-0.00044509374999999996,0.027493286132812503
-0.00044421875,1.1088267326354981,-0.00044409375,0.0124969482421875
-0.00044321875,1.1038221549987794,-0.00044309374999999997,0.0224945068359375
-0.00044221874999999996,1.0888084220886232,-0.00044209374999999994,0.017495727539062502
-0.00044121875,1.1038221549987794,-0.00044109374999999997,0.0124969482421875
-0.00044021874999999996,1.0938129997253419,-0.00044009374999999995,0.0224945068359375
-0.00043921875,1.1088267326354981,-0.00043909375,0.017495727539062502
-0.00043821874999999997,1.0988175773620605,-0.00043809374999999995,0.0224945068359375
-0.00043721875,1.0988175773620605,-0.00043709375,0.0074981689453125005
-0.00043621875,1.1188358879089355,-0.00043609374999999996,0.0224945068359375
-0.00043521875,1.1138313102722168,-0.00043509375,0.0224945068359375
-0.00043421875,1.1138313102722168,-0.00043409374999999996,0.027493286132812503
-0.00043321874999999996,1.0888084220886232,-0.00043309374999999994,0.0224945068359375
-0.00043221875,1.1088267326354981,-0.00043209374999999997,0.027493286132812503
-0.00043121874999999996,1.0938129997253419,-0.00043109374999999994,0.042489624023437506
-0.00043021875,1.0888084220886232,-0.00043009375,0.0224945068359375
-0.00042921874999999997,1.0938129997253419,-0.00042909374999999995,0.0324920654296875
-0.00042821875,1.0988175773620605,-0.00042809375,0.0124969482421875
-0.00042721874999999997,1.0988175773620605,-0.00042709374999999996,0.0124969482421875
-0.00042621875,1.1038221549987794,-0.00042609375,0.0224945068359375
-0.00042521875,1.0938129997253419,-0.00042509374999999996,0.0324920654296875
-0.00042421874999999995,1.1088267326354981,-0.00042409374999999994,0.0224945068359375
-0.00042321875,0.7535017204284669,-0.00042309374999999997,-0.5373687744140625
-0.00042221874999999996,0.0628700065612793,-0.00042209374999999994,-0.4223968505859375
-0.00042121875,0.027837963104248048,-0.00042109374999999997,-0.23244323730468752
-0.00042021874999999997,0.002815074920654297,-0.00042009374999999995,-0.11247253417968751
-0.00041921875,0.017828807830810547,-0.00041909375,-0.042489624023437506
-0.00041821874999999997,0.007819652557373047,-0.00041809374999999995,-0.0024993896484375
-0.00041721875,0.027837963104248048,-0.00041709375,0.0024993896484375
-0.00041621875,0.007819652557373047,-0.00041609374999999996,0.027493286132812503
-0.00041521875,0.012824230194091797,-0.00041509375,0.0324920654296875
-0.00041421875,-0.0021895027160644532,-0.00041409374999999997,0.047488403320312504
-0.00041321874999999996,0.007819652557373047,-0.00041309374999999994,0.0124969482421875
-0.00041221875,0.012824230194091797,-0.00041209374999999997,0.017495727539062502
-0.00041121874999999996,0.007819652557373047,-0.00041109374999999995,0.0124969482421875
-0.00041021875,0.017828807830810547,-0.00041009375,0.027493286132812503
-0.00040921874999999997,-0.012198657989501954,-0.00040909374999999995,0.0074981689453125005
-0.00040821875,0.017828807830810547,-0.00040809375,0.017495727539062502
-0.00040721875,0.007819652557373047,-0.00040709374999999996,0.042489624023437506
-0.00040621875,0.017828807830810547,-0.00040609375,0.027493286132812503
-0.00040521875,0.012824230194091797,-0.00040509374999999996,0.0124969482421875
-0.00040421874999999996,0.017828807830810547,-0.00040409374999999994,0.0324920654296875
-0.00040321875,0.007819652557373047,-0.00040309374999999997,0.027493286132812503
-0.00040221874999999996,-0.007194080352783204,-0.00040209374999999994,0.0124969482421875
-0.00040121875,-0.007194080352783204,-0.00040109375,0.0124969482421875
-0.00040021874999999997,0.002815074920654297,-0.00040009374999999995,0.0224945068359375
-0.00039921875,0.007819652557373047,-0.00039909375,0.017495727539062502
-0.00039821874999999997,-0.0021895027160644532,-0.00039809374999999996,0.0374908447265625
-0.00039721875,0.017828807830810547,-0.00039709375,0.0324920654296875
-0.00039621875,0.012824230194091797,-0.00039609374999999996,0.027493286132812503
-0.00039521875,0.0328425407409668,-0.00039509375,0.0224945068359375
-0.00039421875,0.017828807830810547,-0.00039409374999999997,0.0224945068359375
-0.00039321874999999996,-0.0021895027160644532,-0.00039309374999999994,0.0224945068359375
-0.00039221875,-0.0021895027160644532,-0.00039209374999999997,0.017495727539062502
-0.00039121874999999996,0.002815074920654297,-0.00039109374999999995,0.0224945068359375
-0.00039021875,0.002815074920654297,-0.00039009375,0.0374908447265625
-0.00038921874999999997,-0.0021895027160644532,-0.00038909374999999995,0.027493286132812503
-0.00038821875,-0.0021895027160644532,-0.00038809375,0.0324920654296875
-0.00038721875,0.007819652557373047,-0.00038709374999999996,0.0224945068359375
-0.00038621875,-0.0021895027160644532,-0.00038609375,0.0224945068359375
-0.00038521875,-0.007194080352783204,-0.00038509374999999997,0.0224945068359375
